,Country,Date,Hemisphere,MonthOrder
4557,AUSTRALIA,Nov,South,1.0
4558,AUSTRALIA,Nov,South,1.0
4559,AUSTRALIA,Nov,South,1.0
4560,AUSTRALIA,Nov,South,12.0
4561,AUSTRALIA,Nov,South,12.0
4562,AUSTRALIA,Oct,South,12.0
4563,AUSTRALIA,Oct,South,12.0
4564,AUSTRALIA,Sep,South,11.0
4565,HONDURAS,Aug,North,9.0
4566,AUSTRALIA,Jul,South,8.0
4567,SPAIN,Jul,North,8.0
4568,USA,Jul,North,8.0
4569,CUBA,May,North,7.0
4570,USA,Apr,North,7.0
4571,AUSTRALIA,Mar,South,6.0
4572,USA,Feb,North,5.0
4573,TURKEY,Jan,North,5.0
4579,AUSTRALIA,Dec,South,2.0
4580,MEXICO,Oct,North,1.0
4581,SOUTH AFRICA,Aug,South,1.0
4582,MAURITIUS,Aug,South,1.0
4583,AUSTRALIA,Jul,South,12.0
4584,AUSTRALIA,Jul,South,12.0
4585,AUSTRALIA,Jul,South,12.0
4586,AUSTRALIA,Jul,South,12.0
4587,AUSTRALIA,Jun,South,12.0
4588,KIRIBATI,Jun,South,11.0
4589,CUBA,May,North,11.0
4590,AUSTRALIA,May,South,10.0
4591,SPAIN,May,North,10.0
4592,AUSTRALIA,Mar,South,9.0
4593,USA,Mar,North,8.0
4594,MEXICO,Jan,North,7.0
4595,CAPE VERDE,Jan,North,7.0
4596,USA,Jan,North,6.0
4597,AUSTRALIA,Jan,South,5.0
4603,USA,Nov,North,3.0
4604,AUSTRALIA,Nov,South,3.0
4605,AUSTRALIA,Nov,South,3.0
4606,AUSTRALIA,Oct,South,3.0
4607,AUSTRALIA,Oct,South,2.0
4608,AUSTRALIA,Oct,South,2.0
4609,AUSTRALIA,Oct,South,2.0
4610,AUSTRALIA,Sep,South,1.0
4611,NEW ZEALAND,Sep,South,1.0
4612,AUSTRALIA,Sep,South,1.0
4613,TURKEY,Sep,North,1.0
4614,FIJI,Aug,South,1.0
4615,AUSTRALIA,Aug,South,12.0
4616,USA,Aug,North,11.0
4617,INDIA,Jul,North,11.0
4618,USA,Jul,North,11.0
4619,PANAMA,Jun,North,11.0
4620,USA,Jun,North,9.0
4621,USA,Jun,North,8.0
4622,AUSTRALIA,May,South,7.0
4623,ITALY,May,North,7.0
4624,USA,Mar,North,6.0
4625,INDIA,Mar,North,5.0
4626,AUSTRALIA,Feb,South,4.0
4627,AUSTRALIA,Feb,South,4.0
4628,JAMAICA,Feb,North,4.0
4629,AUSTRALIA,Feb,South,4.0
4631,AUSTRALIA,Jan,South,3.0
4633,COSTA RICA,Dec,North,2.0
4634,COSTA RICA,Dec,North,2.0
4635,AUSTRALIA,Dec,South,1.0
4636,USA,Dec,North,1.0
4637,USA,Dec,North,1.0
4638,SOUTH AFRICA,Nov,South,1.0
4639,SOUTH AFRICA,Sep,South,1.0
4640,SOUTH AFRICA,Aug,South,12.0
4641,AUSTRALIA,Aug,South,11.0
4642,BRAZIL,Aug,South,10.0
4643,AUSTRALIA,Aug,South,10.0
4644,FIJI,Jul,South,10.0
4645,AUSTRALIA,Jul,South,7.0
4646,PHILIPPINES,Jul,North,5.0
4647,AUSTRALIA,Jul,South,5.0
4648,AUSTRALIA,Jun,South,4.0
4649,AUSTRALIA,Jun,South,4.0
4650,AUSTRALIA,Apr,South,3.0
4652,AUSTRALIA,Mar,South,2.0
4653,NEW ZEALAND,Mar,South,2.0
4654,SOUTH AFRICA,Mar,South,1.0
4655,USA,Mar,North,1.0
4656,AUSTRALIA,Feb,South,1.0
4657,AUSTRALIA,Feb,South,12.0
4658,AUSTRALIA,Feb,South,11.0
4659,PAPUA NEW GUINEA,Jan,South,10.0
4660,AUSTRALIA,Jan,South,10.0
4661,BERMUDA,Jan,North,10.0
4663,USA,Dec,North,8.0
4664,ITALY,Nov,North,7.0
4665,USA,Sep,North,7.0
4666,USA,Sep,North,7.0
4667,SPAIN,Aug,North,7.0
4668,USA,Aug,North,5.0
4669,SOUTH ATLANTIC OCEAN,Aug,South,4.0
4670,USA,Jul,North,4.0
4671,AUSTRALIA,Jul,South,3.0
4672,SOUTH AFRICA,Jul,South,1.0
4673,AUSTRALIA,Jul,South,1.0
4674,AUSTRALIA,Jun,South,11.0
4675,USA,Jun,North,11.0
4676,USA,Jun,North,11.0
4677,SPAIN,Jun,North,9.0
4678,ENGLAND,May,North,9.0
4679,USA,May,North,8.0
4680,AUSTRALIA,Apr,South,6.0
4681,USA,Apr,North,5.0
4682,AUSTRALIA,Apr,South,3.0
4683,AUSTRALIA,Mar,South,3.0
4684,PAPUA NEW GUINEA,Mar,South,3.0
4685,USA,Mar,North,1.0
4686,CANADA,Mar,North,1.0
4687,MEXICO,Mar,North,11.0
4688,PANAMA,Mar,North,11.0
4689,USA,Mar,North,11.0
4690,FRENCH POLYNESIA,Feb,South,10.0
4691,AUSTRALIA,Jan,South,10.0
4692,USA,Jan,North,7.0
4693,ENGLAND,Jan,North,7.0
4694,USA,Jan,North,7.0
4695,USA,Dec,North,6.0
4696,AUSTRALIA,Dec,South,4.0
4697,PANAMA,Dec,North,4.0
4698,AUSTRALIA,Oct,South,4.0
4699,SOLOMON ISLANDS,Oct,South,3.0
4700,SPAIN,Oct,North,3.0
4701,AUSTRALIA,Oct,South,2.0
4702,AUSTRALIA,Sep,South,2.0
4703,SOUTH AFRICA,Aug,South,1.0
4704,SOUTH AFRICA,Aug,South,1.0
4705,AUSTRALIA,Aug,South,1.0
4706,AUSTRALIA,Aug,South,12.0
4707,AUSTRALIA,Aug,South,12.0
4708,AUSTRALIA,Jul,South,11.0
4709,AUSTRALIA,Jun,South,11.0
4710,AUSTRALIA,Jun,South,10.0
4711,AUSTRALIA,Apr,South,10.0
4712,AUSTRALIA,Apr,South,10.0
4713,GUYANA,Apr,North,8.0
4714,AUSTRALIA,Apr,South,7.0
4715,AUSTRALIA,Mar,South,6.0
4716,MEXICO,Mar,North,6.0
4717,AUSTRALIA,Feb,South,5.0
4718,AUSTRALIA,Feb,South,5.0
4719,AUSTRALIA,Feb,South,3.0
4720,USA,Jan,North,2.0
4721,AUSTRALIA,Jan,South,1.0
4722,AUSTRALIA,Nov,South,1.0
4723,CUBA,Nov,North,1.0
4724,USA,Oct,North,12.0
4725,AUSTRALIA,Sep,South,12.0
4726,BARBADOS,Aug,North,9.0
4727,AUSTRALIA,Aug,South,10.0
4728,USA,Aug,North,9.0
4729,ENGLAND,Jul,North,9.0
4730,USA,Jul,North,9.0
4731,USA,Jun,North,7.0
4732,USA,Jun,North,6.0
4733,JAMAICA,Jun,North,5.0
4734,SOUTH AFRICA,May,South,5.0
4735,AUSTRALIA,May,South,4.0
4736,JAMAICA,Jun,North,3.0
4737,JAMAICA,May,North,3.0
4738,AUSTRALIA,Apr,South,3.0
4739,AUSTRALIA,Feb,South,2.0
4740,AUSTRALIA,Feb,South,2.0
4741,IRAQ,Feb,North,1.0
4742,AUSTRALIA,Feb,South,1.0
4743,AUSTRALIA,Jan,South,1.0
4744,AUSTRALIA,Dec,South,1.0
4745,AUSTRALIA,Dec,South,12.0
4746,AUSTRALIA,Nov,South,11.0
4747,AUSTRALIA,Oct,South,11.0
4748,FIJI,Oct,South,11.0
4749,AUSTRALIA,Sep,South,10.0
4750,AUSTRALIA,Aug,South,10.0
4751,ENGLAND,Aug,North,9.0
4752,AUSTRALIA,Aug,South,8.0
4753,PHILIPPINES,Aug,North,8.0
4754,PHILIPPINES,Aug,North,1.0
4755,AUSTRALIA,Jul,South,11.0
4756,HAITI,Jul,North,8.0
4757,AUSTRALIA,Jun,South,11.0
4758,PHILIPPINES,Jun,North,11.0
4759,USA,Jun,North,7.0
4760,AUSTRALIA,May,South,7.0
4761,USA,May,North,6.0
4762,CANADA,Apr,North,6.0
4763,AUSTRALIA,Apr,South,3.0
4764,AUSTRALIA,Feb,South,1.0
4765,SOUTH AFRICA,Feb,South,2.0
4766,AUSTRALIA,Feb,South,1.0
4767,AUSTRALIA,Jan,South,1.0
4768,AUSTRALIA,Jan,South,12.0
4769,AUSTRALIA,Jan,South,12.0
4771,COSTA RICA,Nov,North,9.0
4772,USA,Sep,North,8.0
4773,USA,Sep,North,5.0
4774,USA,Sep,North,4.0
4775,AUSTRALIA,Sep,South,3.0
4776,AUSTRALIA,Aug,South,1.0
4777,NEW ZEALAND,Aug,South,1.0
4778,AUSTRALIA,Aug,South,1.0
4779,AUSTRALIA,Aug,South,1.0
4780,USA,Aug,North,11.0
4781,SAN DOMINGO,Aug,North,11.0
4782,AUSTRALIA,Aug,South,9.0
4783,AUSTRALIA,Aug,South,3.0
4784,AUSTRALIA,Jul,South,12.0
4785,MOZAMBIQUE,Jul,South,11.0
4786,USA,Jun,North,9.0
4787,USA,Jun,North,9.0
4788,PANAMA,Jun,North,9.0
4789,USA,May,North,7.0
4790,IRELAND,Apr,North,7.0
4791,USA,Mar,North,6.0
4792,PHILIPPINES,Mar,North,5.0
4793,KUWAIT,Mar,North,5.0
4794,AUSTRALIA,Feb,South,12.0
4795,AUSTRALIA,Jan,South,12.0
4796,AUSTRALIA,Jan,South,12.0
4797,PANAMA,Jan,North,11.0
4800,USA,Dec,North,10.0
4801,USA,Dec,North,8.0
4802,USA,Dec,North,7.0
4803,USA,Dec,North,7.0
4804,USA,Nov,North,7.0
4805,USA,Sep,North,7.0
4807,USA,Aug,North,7.0
4808,BAHAMAS,Aug,North,7.0
4809,SPAIN,Aug,North,7.0
4810,PHILIPPINES,Jul,North,7.0
4811,USA,Jul,North,7.0
4812,USA,Jun,North,7.0
4813,USA,May,North,6.0
4814,ATLANTIC OCEAN,May,Both hemispheres,6.0
4815,USA,May,North,6.0
4816,AUSTRALIA,Apr,South,4.0
4817,AUSTRALIA,Mar,South,4.0
4818,AUSTRALIA,Feb,South,3.0
4819,AUSTRALIA,Feb,South,12.0
4820,AUSTRALIA,Feb,South,11.0
4821,AUSTRALIA,Jan,South,11.0
4822,USA,Jan,North,8.0
4823,MEXICO,Jan,North,7.0
4826,AUSTRALIA,Dec,South,3.0
4827,AUSTRALIA,Dec,South,2.0
4828,NEW ZEALAND,Dec,South,1.0
4829,AUSTRALIA,Dec,South,1.0
4830,AUSTRALIA,Dec,South,12.0
4831,SAMOA,Nov,South,10.0
4832,JAMAICA,Nov,North,9.0
4833,USA,Oct,North,9.0
4834,CROATIA,Oct,North,7.0
4835,USA,Sep,North,7.0
4836,CROATIA,Aug,North,7.0
4837,MONTENEGRO,Jul,North,6.0
4838,AUSTRALIA,Jul,South,6.0
4839,NEW CALEDONIA,Jun,South,5.0
4840,USA,May,North,5.0
4841,USA,Apr,North,3.0
4842,USA,Apr,North,3.0
4843,AUSTRALIA,Apr,South,2.0
4844,AUSTRALIA,Apr,South,2.0
4845,AUSTRALIA,Apr,South,1.0
4846,USA,Mar,North,12.0
4847,NIGERIA,Mar,Both hemispheres,11.0
4848,AUSTRALIA,Mar,South,11.0
4849,USA,Mar,North,9.0
4850,CROATIA,Feb,North,9.0
4851,USA,Feb,North,8.0
4852,USA,Feb,North,8.0
4853,ITALY,Jan,North,8.0
4854,USA,Jan,North,7.0
4855,USA,Jan,North,5.0
4856,AUSTRALIA,Jan,South,5.0
4857,SAMOA,Jan,South,3.0
4863,NEW ZEALAND,Dec,South,3.0
4864,AUSTRALIA,Nov,South,2.0
4865,AUSTRALIA,Nov,South,2.0
4866,NEW CALEDONIA,Nov,South,2.0
4867,AUSTRALIA,Nov,South,1.0
4868,FIJI,Sep,South,1.0
4869,AUSTRALIA,Aug,South,1.0
4870,AUSTRALIA,Jul,South,1.0
4871,USA,Jul,North,11.0
4872,USA,Jun,North,10.0
4873,AUSTRALIA,May,South,10.0
4874,USA,Apr,North,9.0
4875,USA,Apr,North,9.0
4876,USA,Apr,North,9.0
4877,SPAIN,Apr,North,7.0
4878,USA,Apr,North,7.0
4879,SOUTH AFRICA,Mar,South,5.0
4880,USA,Feb,North,5.0
4881,SOUTH AFRICA,Feb,South,5.0
4882,NEW ZEALAND,Feb,South,4.0
4883,AUSTRALIA,Jan,South,3.0
4884,AUSTRALIA,Jan,South,1.0
4885,CROATIA,Jan,North,12.0
4886,AUSTRALIA,Jan,South,12.0
4887,NORTH ATLANTIC OCEAN,Jan,Both hemispheres,11.0
4889,MEXICO,Dec,North,6.0
4890,MOZAMBIQUE,Nov,South,6.0
4891,USA,Oct,North,5.0
4892,PANAMA,Oct,North,3.0
4893,NEW ZEALAND,Oct,South,3.0
4894,USA,Jul,North,3.0
4895,AUSTRALIA,May,South,2.0
4896,AUSTRALIA,May,South,1.0
4897,USA,Apr,North,11.0
4898,AUSTRALIA,Apr,South,12.0
4899,AUSTRALIA,Mar,South,12.0
4900,INDONESIA,Feb,South,11.0
4901,USA,Feb,North,9.0
4902,USA,Feb,North,8.0
4903,USA,Jan,North,7.0
4904,USA,Jan,North,7.0
4905,MEXICO,Jan,North,6.0
4908,SPAIN,Dec,North,4.0
4909,USA,Nov,North,4.0
4910,TUNISIA,Oct,North,4.0
4911,SOUTH AFRICA,Oct,South,3.0
4912,NO COUNTRY DATA,Oct,Both hemispheres,1.0
4913,ITALY,Sep,North,1.0
4914,SOUTH AFRICA,Aug,South,12.0
4915,MEXICO,Jul,North,12.0
4916,AUSTRALIA,Jul,South,9.0
4917,USA,Jul,North,9.0
4918,SPAIN,Jul,North,8.0
4919,SPAIN,May,North,7.0
4920,CROATIA,Apr,North,7.0
4921,EGYPT,Apr,North,6.0
4922,USA,Mar,North,6.0
4923,PAPUA NEW GUINEA,Jan,South,6.0
4924,INDONESIA,Jan,South,5.0
4929,CHINA,Nov,North,10.0
4930,CHINA,Nov,North,10.0
4931,AUSTRALIA,Nov,South,10.0
4932,HAITI,Sep,North,10.0
4933,USA,Sep,North,10.0
4934,ENGLAND,Aug,North,9.0
4935,CROATIA,Jun,North,9.0
4936,CROATIA,May,North,8.0
4937,CROATIA,Mar,North,8.0
4938,USA,Mar,North,8.0
4939,CROATIA,Mar,North,7.0
4940,AUSTRALIA,Jan,South,7.0
4941,USA,Jan,North,7.0
4943,USA,Nov,North,3.0
4944,MALTA,Nov,North,3.0
4945,PHILIPPINES,Nov,North,2.0
4946,NEW ZEALAND,Oct,South,2.0
4947,AUSTRALIA,Oct,South,2.0
4948,JAMAICA,Jul,North,11.0
4949,USA,Jul,North,10.0
4950,USA,Jul,North,10.0
4951,USA,Jun,North,10.0
4952,USA,Apr,North,10.0
4953,INDONESIA,Apr,South,9.0
4954,INDONESIA,Apr,South,9.0
4955,AUSTRALIA,Mar,South,9.0
4956,USA,Mar,North,9.0
4957,YEMEN ,Feb,Both hemispheres,8.0
4958,USA,Feb,North,8.0
4959,USA,Jan,North,7.0
4960,MOZAMBIQUE,Jan,South,7.0
4961,INDONESIA,Jan,South,4.0
4962,AUSTRALIA,Dec,South,4.0
4963,AUSTRALIA,Dec,South,4.0
4964,NEW ZEALAND,Nov,South,2.0
4965,AUSTRALIA,Nov,South,1.0
4966,SOUTH AFRICA,Oct,South,1.0
4967,SOUTH AFRICA,Oct,South,12.0
4968,AUSTRALIA,Oct,South,12.0
4969,MEDITERRANEAN SEA,Aug,North,11.0
4970,AUSTRALIA,Jul,South,9.0
4971,USA,Jun,North,8.0
4972,PHILIPPINES,Jun,North,8.0
4973,USA,May,North,7.0
4974,ITALY,May,North,7.0
4975,USA,Mar,North,7.0
4976,USA,Feb,North,5.0
4977,SOUTH AFRICA,Jan,South,4.0
4978,AUSTRALIA,Jan,South,3.0
4979,AUSTRALIA,Jan,South,3.0
4984,CUBA,Dec,North,9.0
4985,CUBA,Dec,North,8.0
4986,USA,Sep,North,7.0
4987,USA,Oct,North,7.0
4988,ITALY,Sep,North,7.0
4989,AUSTRALIA,Sep,South,2.0
4990,NEW ZEALAND,Sep,South,2.0
4991,NEW CALEDONIA,Jul,South,1.0
4992,CUBA,Jun,North,10.0
4993,USA,May,North,9.0
4994,FALKLAND ISLANDS,May,South,7.0
4995,AUSTRALIA,Apr,South,6.0
4996,MEXICO,Mar,North,5.0
4997,AUSTRALIA,Mar,South,3.0
4998,AUSTRALIA,Mar,South,3.0
4999,AUSTRALIA,Feb,South,1.0
5000,NICARAGUA,Feb,Both hemispheres,12.0
5001,AUSTRALIA,Jan,South,11.0
5002,USA,Jan,North,11.0
5003,ITALY,Jan,North,8.0
5004,CROATIA,Jan,North,8.0
5005,USA,Dec,North,8.0
5006,ITALY,Nov,North,7.0
5007,USA,Nov,North,7.0
5008,PHILIPPINES,Nov,North,6.0
5009,EGYPT,Oct,North,6.0
5010,SOUTH AFRICA,Oct,South,4.0
5011,NEW ZEALAND,Sep,South,2.0
5012,AUSTRALIA,Aug,South,1.0
5013,SOUTH AFRICA,Aug,South,1.0
5014,AUSTRALIA,Jan,South,1.0
5015,AUSTRALIA,Nov,South,12.0
5016,CYPRUS,Aug,North,9.0
5017,SOUTH AFRICA,Nov,South,7.0
5018,ITALY,Nov,North,7.0
5019,YEMEN ,Jul,Both hemispheres,6.0
5020,PHILIPPINES,Jul,North,6.0
5021,AUSTRALIA,Jun,South,1.0
5022,AUSTRALIA,Jun,South,12.0
5023,SOUTH AFRICA,Mar,South,11.0
5024,SOUTH AFRICA,Jan,South,10.0
5025,AUSTRALIA,Feb,South,9.0
5026,USA,Jan,North,9.0
5027,USA,Jan,North,9.0
5031,USA,Dec,North,7.0
5032,AUSTRALIA,Dec,South,1.0
5033,AUSTRALIA,Nov,South,12.0
5034,PHILIPPINES,Sep,North,11.0
5035,LIBYA,Aug,North,10.0
5036,LIBYA,May,North,10.0
5037,MEXICO,Apr,North,9.0
5038,USA,Mar,North,8.0
5039,USA,Jan,North,8.0
5040,EGYPT ,Jan,Both hemispheres,8.0
5041,EGYPT ,Jan,Both hemispheres,8.0
5042,EGYPT,Jan,North,8.0
5045,NEW ZEALAND,Nov,South,6.0
5046,PHILIPPINES,Nov,North,5.0
5047,ITALY,Sep,North,5.0
5048,AUSTRALIA,Mar,South,1.0
5050,USA,Dec,North,10.0
5051,NO COUNTRY DATA,Nov,Both hemispheres,9.0
5052,NO COUNTRY DATA,Sep,Both hemispheres,9.0
5053,USA,Sep,North,8.0
5054,AUSTRALIA,Sep,South,7.0
5055,YEMEN ,Jul,Both hemispheres,7.0
5056,YEMEN ,Jul,Both hemispheres,7.0
5057,CUBA,Jun,North,7.0
5058,NEW CALEDONIA,May,South,6.0
5059,FIJI,May,South,4.0
5061,MEXICO,Dec,North,10.0
5062,MARSHALL ISLANDS,Dec,Both hemispheres,10.0
5063,USA,Dec,North,9.0
5064,USA,Nov,North,9.0
5065,SOUTH AFRICA,Nov,South,7.0
5066,YEMEN ,Nov,Both hemispheres,6.0
5067,NO COUNTRY DATA,Oct,Both hemispheres,3.0
5068,USA,Aug,North,3.0
5069,NEW ZEALAND,Jul,South,12.0
5070,NEW ZEALAND,Jul,South,12.0
5071,AUSTRALIA,Jul,South,11.0
5072,AUSTRALIA,Jul,South,11.0
5073,SRI LANKA,Jul,North,9.0
5074,USA,Jul,North,7.0
5075,USA,Jul,North,6.0
5076,AUSTRALIA,Jul,South,1.0
5077,AUSTRALIA,Jul,South,12.0
5078,BARBADOS,Jul,North,11.0
5079,AUSTRALIA,Jul,South,11.0
5080,CUBA,Jun,North,9.0
5081,YEMEN ,Jun,Both hemispheres,9.0
5082,USA,Jun,North,9.0
5083,USA,Apr,North,8.0
5084,USA,Apr,North,8.0
5085,JAPAN,Mar,North,7.0
5086,NO COUNTRY DATA,Dec,Both hemispheres,6.0
5087,AUSTRALIA,Nov,South,6.0
5088,BAHAMAS,Nov,North,5.0
5089,NEW ZEALAND,Aug,South,5.0
5090,SOUTH AFRICA,Jul,South,4.0
5091,NEW ZEALAND,Jul,South,4.0
5092,INDONESIA,May,South,3.0
5093,AUSTRALIA,Mar,South,3.0
5094,AUSTRALIA,Feb,South,2.0
5095,PANAMA,Jan,North,2.0
5096,USA,Jan,North,12.0
5098,USA,Dec,North,10.0
5099,USA,Oct,North,9.0
5100,FIJI,Sep,South,9.0
5101,USA,Sep,North,9.0
5102,USA,Jul,North,8.0
5103,USA,Jul,North,8.0
5104,FRANCE,Jul,North,7.0
5105,USA,Jun,North,6.0
5106,SOUTH AFRICA,Jun,South,6.0
5107,USA,May,North,6.0
5108,MEXICO,May,North,6.0
5109,BURMA,Mar,North,4.0
5110,BURMA,Mar,North,4.0
5111,INDIA,Feb,North,10.0
5112,CROATIA,Feb,North,10.0
5113,PHILIPPINES,Jan,North,7.0
5115,NIGERIA,Dec,Both hemispheres,6.0
5116,FIJI,Nov,South,5.0
5117,CUBA,Nov,North,5.0
5118,SOUTH ATLANTIC OCEAN,Sep,South,4.0
5119,AUSTRALIA,Sep,South,4.0
5120,AUSTRALIA,Aug,South,4.0
5121,NEW ZEALAND,Aug,South,1.0
5122,FRENCH POLYNESIA,Aug,South,1.0
5123,ATLANTIC OCEAN,Jul,Both hemispheres,12.0
5124,AUSTRALIA,May,South,11.0
5125,AUSTRALIA,May,South,11.0
5126,USA,Mar,North,9.0
5127,FRANCE,Jan,North,6.0
5131,PACIFIC OCEAN,Aug,Both hemispheres,3.0
5132,AUSTRALIA,Jul,South,3.0
5133,AUSTRALIA,Jul,South,12.0
5134,NEW ZEALAND,May,South,12.0
5135,KIRIBATI,Mar,South,9.0
5136,CANADA,Feb,North,8.0
5137,USA,Feb,North,8.0
5138,USA,Feb,North,6.0
5139,PARAGUAY,Jan,South,3.0
5140,JAMAICA,Jan,North,1.0
5141,AUSTRALIA,Jan,South,12.0
5142,BRITISH NEW GUINEA,Jan,South,12.0
5144,USA,Nov,North,8.0
5145,USA,Oct,North,8.0
5146,SAMOA,Oct,South,8.0
5147,PERSIAN GULF,Sep,North,6.0
5148,EGYPT,Sep,North,6.0
5149,SOUTH AFRICA,Sep,South,5.0
5150,MALTA,Jul,North,2.0
5151,GREECE,Jul,North,11.0
5152,AUSTRALIA,May,South,11.0
5153,USA,May,North,11.0
5154,INDIA,May,North,10.0
5155,USA,Apr,North,7.0
5156,USA,Mar,North,7.0
5157,AUSTRALIA,Jan,South,7.0
5160,INDIAN OCEAN,Dec,Both hemispheres,12.0
5161,AUSTRALIA,Dec,South,12.0
5162,AUSTRALIA,Nov,South,12.0
5163,CROATIA,Nov,North,10.0
5164,CANADA,Jun,North,8.0
5165,USA,Jun,North,8.0
5166,JAMAICA,May,North,7.0
5167,INDIA,Mar,North,7.0
5168,CROATIA,Mar,North,7.0
5169,AUSTRALIA,Mar,South,6.0
5170,AUSTRALIA,Feb,South,6.0
5171,NEW ZEALAND,Jan,South,2.0
5174,HONDURAS,Nov,North,12.0
5175,AUSTRALIA,Dec,South,12.0
5176,USA,Dec,North,10.0
5177,ITALY,Nov,North,9.0
5178,CROATIA,Sep,North,9.0
5179,AUSTRALIA,Aug,South,3.0
5180,NEW ZEALAND,Jul,South,2.0
5181,SOUTH AFRICA,Jul,South,2.0
5182,BRAZIL,Jun,South,1.0
5183,SOUTH AFRICA,Jun,South,1.0
5184,USA,Jun,North,8.0
5185,AUSTRALIA,Apr,South,6.0
5186,USA,Apr,North,6.0
5187,NEW CALEDONIA,Apr,South,5.0
5188,AUSTRALIA,Mar,South,4.0
5189,NEW ZEALAND,Jan,South,4.0
5190,NEW ZEALAND,Jan,South,3.0
5192,AUSTRALIA,Dec,South,2.0
5193,SOUTH AFRICA,Dec,South,1.0
5194,AUSTRALIA,Sep,South,1.0
5195,SOUTH AFRICA,Sep,South,1.0
5196,AUSTRALIA,Aug,South,11.0
5197,AUSTRALIA,Jul,South,11.0
5198,ATLANTIC OCEAN,Jul,Both hemispheres,8.0
5199,USA,Jun,North,7.0
5200,USA,Jun,North,7.0
5201,USA,Jun,North,7.0
5202,NO COUNTRY DATA,May,Both hemispheres,4.0
5203,NEW ZEALAND,May,South,4.0
5204,SOUTH AFRICA,Jan,South,3.0
5205,AUSTRALIA,Dec,South,12.0
5206,FRANCE,Oct,North,12.0
5207,USA,Oct,North,8.0
5208,USA,Oct,North,8.0
5209,SOUTH AFRICA,Oct,South,1.0
5210,AUSTRALIA,Oct,South,1.0
5211,AUSTRALIA,Oct,South,12.0
5212,AUSTRALIA,Sep,South,9.0
5213,GEORGIA,Sep,North,7.0
5214,AUSTRALIA,Aug,South,2.0
5215,AUSTRALIA,Aug,South,2.0
5216,AUSTRALIA,Aug,South,1.0
5217,NEW ZEALAND,Jul,South,12.0
5218,NEW ZEALAND,Jul,South,11.0
5219,NEW ZEALAND,Jul,South,11.0
5220,JAPAN,Apr,North,9.0
5221,AUSTRALIA,Mar,South,5.0
5222,AUSTRALIA,Mar,South,5.0
5223,AUSTRALIA,Feb,South,4.0
5224,AUSTRALIA,Feb,South,2.0
5225,AUSTRALIA,Feb,South,1.0
5228,USA,Nov,North,9.0
5229,NO COUNTRY DATA,Oct,Both hemispheres,8.0
5230,USA,Oct,North,8.0
5231,USA,Oct,North,6.0
5232,AUSTRALIA,Oct,South,11.0
5233,AUSTRALIA,Sep,South,10.0
5234,MOZAMBIQUE,Sep,South,8.0
5235,USA,Sep,North,7.0
5236,INDIA,Sep,North,5.0
5237,INDIA,Aug,North,5.0
5238,MEXICO,Aug,North,5.0
5239,INDIA,Jul,North,5.0
5240,INDIA,Jul,North,5.0
5241,AUSTRALIA,Apr,South,1.0
5242,AUSTRALIA,Apr,South,1.0
5243,INDIA,Apr,North,12.0
5246,FIJI,Feb,South,8.0
5247,USA,Jan,North,7.0
5248,NEW ZEALAND,Jan,South,3.0
5249,AUSTRALIA,Dec,South,3.0
5250,AUSTRALIA,Dec,South,11.0
5251,INDONESIA,Nov,South,10.0
5252,NO COUNTRY DATA,Sep,Both hemispheres,10.0
5253,USA,Aug,North,9.0
5254,SOUTH ATLANTIC OCEAN,Aug,South,9.0
5255,SOUTH ATLANTIC OCEAN,Jul,South,9.0
5256,USA,Jul,North,8.0
5257,USA,Jul,North,8.0
5258,PHILIPPINES,May,North,6.0
5259,SOUTH AFRICA,Apr,South,2.0
5260,FIJI,Mar,South,12.0
5261,AUSTRALIA,Mar,South,12.0
5262,AUSTRALIA,Feb,South,12.0
5263,AUSTRALIA,Jan,South,9.0
5265,AUSTRALIA,Nov,South,4.0
5266,AUSTRALIA,Oct,South,4.0
5267,ITALY,Sep,North,3.0
5268,FIJI,Aug,South,3.0
5269,AUSTRALIA,Jul,South,2.0
5270,AUSTRALIA,Jul,South,1.0
5271,AUSTRALIA,Jul,South,1.0
5272,SOUTH AFRICA,Feb,South,1.0
5273,GREECE,Feb,North,9.0
5274,USA,Jan,North,6.0
5278,SOUTH AFRICA,Oct,South,8.0
5279,NEW ZEALAND,Sep,South,3.0
5280,AUSTRALIA,Jul,South,1.0
5281,AUSTRALIA,Jun,South,11.0
5282,CROATIA,May,North,11.0
5283,FRANCE,Mar,North,7.0
5284,USA,Mar,North,7.0
5285,USA,Jan,North,7.0
5288,CANADA,Dec,North,4.0
5289,AUSTRALIA,Nov,South,1.0
5290,USA,Nov,North,7.0
5291,AUSTRALIA,Aug,South,6.0
5292,AUSTRALIA,Aug,South,1.0
5293,CUBA,Aug,North,11.0
5294,INDIAN OCEAN,Jul,Both hemispheres,11.0
5295,AZORES,Jul,North,11.0
5296,CROATIA,Jun,North,8.0
5297,USA,Jun,North,4.0
5298,AUSTRALIA,Apr,South,2.0
5299,FIJI,Feb,South,1.0
5300,AUSTRALIA,Jan,South,12.0
5301,USA,Jan,North,8.0
5302,USA,Jan,North,8.0
5303,SRI LANKA,Dec,North,5.0
5305,USA,Sep,North,7.0
5306,INDIA,Jul,North,6.0
5307,INDIA,Jul,North,6.0
5308,AUSTRALIA,Jun,South,5.0
5309,INDIA,Jun,North,5.0
5310,INDIA,Jan,North,5.0
5312,AUSTRALIA,Dec,South,4.0
